date,amount,unit_price,clientId,productId,family,productName,cartId
2022-10,2,7,51,10,Linge de cuisine,Gant de cuisine,1350
2022-10,3,15,51,7,Couteaux et planches à découper,Couteau d'office,1350
2022-10,2,50,51,2,Appareils électroménagers,Robot culinaire,1350
2022-10,4,40,51,5,Cuisson,Grill,1350
2022-10,1,10,51,7,Couteaux et planches à découper,Planche à découper en plastique,1350
2022-10,6,18,51,7,Couteaux et planches à découper,Planche à découper en bois,1350
2022-7,2,20,83,8,Mesure et minuterie,Balance de cuisine,1351
2022-7,3,4,83,10,Linge de cuisine,Serviette de table,1351
2022-6,4,3,98,4,Vaisselle,Verre,1352
2022-1,3,4,31,10,Linge de cuisine,Serviette de table,1353
2022-1,10,30,31,2,Appareils électroménagers,Bouilloire,1353
2022-1,2,12,31,3,Rangement et organisation,Pot à couverts,1353
2022-1,9,18,31,7,Couteaux et planches à découper,Planche à découper en bois,1353
2022-9,1,7,27,10,Linge de cuisine,Gant de cuisine,1354
2022-9,2,18,27,7,Couteaux et planches à découper,Planche à découper en bois,1354
2022-9,9,20,27,3,Rangement et organisation,Rack à épices,1354
2022-9,3,5,27,10,Linge de cuisine,Torchon,1354
2022-9,5,20,27,8,Mesure et minuterie,Balance de cuisine,1354
2022-6,9,20,81,5,Cuisson,Plat de cuisson,1355
2022-6,9,10,81,6,Pâtisserie,Rouleau à pâtisserie,1355
2022-6,1,3,96,4,Vaisselle,Verre,1356
2022-6,5,25,96,5,Cuisson,Casserole,1356
2022-6,1,4,96,1,Ustensiles de base,Cuillère en bois,1356
2022-6,5,50,96,2,Appareils électroménagers,Robot culinaire,1356
2022-6,9,30,96,2,Appareils électroménagers,Bouilloire,1356
2022-1,2,5,94,10,Linge de cuisine,Torchon,1357
2022-1,8,3,94,4,Vaisselle,Verre,1357
2022-1,10,2,94,4,Vaisselle,Sous-verre,1357
2022-1,8,7,94,10,Linge de cuisine,Gant de cuisine,1357
2022-1,3,20,94,7,Couteaux et planches à découper,Couteau à pain,1357
2022-2,8,10,92,1,Ustensiles de base,Presse-ail,1358
2022-2,10,30,92,2,Appareils électroménagers,Bouilloire,1358
2022-2,10,12,92,9,Bar et vin,Tire-bouchon,1358
2022-2,9,8,92,4,Vaisselle,Assiette,1358
2022-2,10,15,92,6,Pâtisserie,Moule à gâteau,1358
2022-2,3,40,92,2,Appareils électroménagers,Mixeur,1358
2022-2,9,5,92,6,Pâtisserie,Pinceau à pâtisserie,1358
2022-2,2,3,92,1,Ustensiles de base,Fouet,1358
2022-8,3,45,23,2,Appareils électroménagers,Machine à café,1359
2022-8,3,25,23,2,Appareils électroménagers,Grille-pain,1359
2022-8,9,40,23,5,Cuisson,Grill,1359
2022-1,6,10,53,7,Couteaux et planches à découper,Planche à découper en plastique,1360
2022-1,6,3,53,8,Mesure et minuterie,Cuillère à mesurer,1360
2022-1,5,15,53,7,Couteaux et planches à découper,Couteau d'office,1360
2022-2,9,20,56,8,Mesure et minuterie,Balance de cuisine,1361
2022-2,6,8,56,9,Bar et vin,Verre à vin,1361
2022-2,8,10,56,9,Bar et vin,Ouvre-bouteille,1361
2022-2,8,10,56,3,Rangement et organisation,Porte-ustensiles,1361
2022-2,9,3,56,8,Mesure et minuterie,Cuillère à mesurer,1361
2022-2,2,12,56,3,Rangement et organisation,Pot à couverts,1361
2022-2,10,20,56,5,Cuisson,Plat de cuisson,1361
2022-5,5,40,47,2,Appareils électroménagers,Mixeur,1362
2022-5,5,5,47,6,Pâtisserie,Pinceau à pâtisserie,1362
2022-10,1,4,36,4,Vaisselle,Tasse,1363
2022-10,6,4,36,10,Linge de cuisine,Serviette de table,1363
2022-10,4,3,36,8,Mesure et minuterie,Cuillère à mesurer,1363
2022-10,2,5,36,6,Pâtisserie,Pinceau à pâtisserie,1363
2022-10,3,8,36,4,Vaisselle,Assiette,1363
2022-10,7,40,36,5,Cuisson,Grill,1363
2022-6,2,5,75,4,Vaisselle,Bol,1364
2022-6,10,6,75,10,Linge de cuisine,Manique,1364
2022-1,9,15,86,7,Couteaux et planches à découper,Couteau d'office,1365
2022-1,1,50,86,2,Appareils électroménagers,Robot culinaire,1365
2022-1,3,3,86,8,Mesure et minuterie,Cuillère à mesurer,1365
2022-1,3,20,86,3,Rangement et organisation,Rack à épices,1365
2022-1,1,20,86,5,Cuisson,Plat de cuisson,1365
2022-1,10,10,86,7,Couteaux et planches à découper,Planche à découper en plastique,1365
2022-1,4,8,86,8,Mesure et minuterie,Thermomètre de cuisine,1365
2022-5,3,7,62,10,Linge de cuisine,Gant de cuisine,1366
2022-5,9,20,62,3,Rangement et organisation,Rack à épices,1366
2022-5,10,20,62,8,Mesure et minuterie,Balance de cuisine,1366
2022-5,2,4,62,1,Ustensiles de base,Cuillère en bois,1366
2022-11,9,5,51,8,Mesure et minuterie,Tasse à mesurer,1367
2022-11,3,3,51,1,Ustensiles de base,Fouet,1367
2022-11,5,6,51,10,Linge de cuisine,Manique,1367
2022-11,9,20,51,6,Pâtisserie,Fouet électrique,1367
2022-11,7,35,51,5,Cuisson,Marmite,1367
2022-11,7,7,51,10,Linge de cuisine,Gant de cuisine,1367
2022-11,3,40,51,5,Cuisson,Grill,1367
2022-4,4,25,43,2,Appareils électroménagers,Grille-pain,1368
2022-4,9,5,43,1,Ustensiles de base,Spatule,1368
2022-4,6,5,43,1,Ustensiles de base,Spatule,1368
2022-4,3,8,43,8,Mesure et minuterie,Thermomètre de cuisine,1368
2022-4,8,10,43,3,Rangement et organisation,Porte-ustensiles,1368
2022-2,5,10,55,1,Ustensiles de base,Presse-ail,1369
2022-2,10,10,55,1,Ustensiles de base,Presse-ail,1369
2022-2,3,6,55,10,Linge de cuisine,Manique,1369
2022-2,9,8,55,4,Vaisselle,Assiette,1369
2022-2,6,25,55,2,Appareils électroménagers,Grille-pain,1369
2022-2,4,10,55,10,Linge de cuisine,Tablier,1369
2022-2,9,25,55,5,Cuisson,Casserole,1369
2022-2,8,15,55,7,Couteaux et planches à découper,Couteau d'office,1369
2022-5,3,25,97,7,Couteaux et planches à découper,Couteau de chef,1370
2022-5,10,10,97,10,Linge de cuisine,Tablier,1370
2022-5,2,8,97,8,Mesure et minuterie,Thermomètre de cuisine,1370
2022-5,1,15,97,6,Pâtisserie,Moule à gâteau,1370
2022-5,4,15,97,9,Bar et vin,Seau à glace,1370
2022-2,6,40,100,2,Appareils électroménagers,Mixeur,1371
2022-2,8,5,100,6,Pâtisserie,Pinceau à pâtisserie,1371
2022-2,9,3,100,1,Ustensiles de base,Fouet,1371
2022-4,7,5,48,6,Pâtisserie,Pinceau à pâtisserie,1372
2022-7,4,25,71,7,Couteaux et planches à découper,Couteau de chef,1373
2022-6,7,7,104,8,Mesure et minuterie,Minuteur,1374
2022-6,2,2,104,4,Vaisselle,Sous-verre,1374
2022-6,10,8,104,4,Vaisselle,Assiette,1374
2022-6,8,12,104,3,Rangement et organisation,Pot à couverts,1374
2022-6,1,20,104,8,Mesure et minuterie,Balance de cuisine,1374
2022-6,1,5,104,1,Ustensiles de base,Spatule,1374
2022-6,9,12,104,6,Pâtisserie,Plaque à biscuits,1374
2022-6,6,10,104,3,Rangement et organisation,Boîte à thé,1374
2022-4,1,5,61,6,Pâtisserie,Pinceau à pâtisserie,1375
2022-4,9,7,61,8,Mesure et minuterie,Minuteur,1375
2022-4,6,30,61,5,Cuisson,Poêle,1375
2022-4,5,5,61,6,Pâtisserie,Pinceau à pâtisserie,1375
2022-4,1,3,61,1,Ustensiles de base,Fouet,1375
2022-4,1,4,61,10,Linge de cuisine,Serviette de table,1375
2022-4,9,3,61,1,Ustensiles de base,Fouet,1375
2022-12,1,15,51,3,Rangement et organisation,Boîte à pain,1376
2022-12,6,8,51,8,Mesure et minuterie,Thermomètre de cuisine,1376
2022-12,8,3,51,4,Vaisselle,Verre,1376
2022-11,7,10,44,6,Pâtisserie,Rouleau à pâtisserie,1377
2022-11,1,10,44,3,Rangement et organisation,Porte-ustensiles,1377
2022-1,5,5,23,10,Linge de cuisine,Torchon,1378
2022-1,1,10,23,3,Rangement et organisation,Boîte à thé,1378
2022-1,9,3,23,1,Ustensiles de base,Fouet,1378
2022-1,7,5,23,1,Ustensiles de base,Spatule,1378
2022-6,1,12,105,3,Rangement et organisation,Pot à couverts,1379
2022-6,1,8,105,9,Bar et vin,Verre à vin,1379
2022-6,4,45,105,2,Appareils électroménagers,Machine à café,1379
2022-6,3,15,105,6,Pâtisserie,Moule à gâteau,1379
2022-6,4,12,105,6,Pâtisserie,Plaque à biscuits,1379
2022-6,10,6,105,10,Linge de cuisine,Manique,1379
2022-11,3,20,76,8,Mesure et minuterie,Balance de cuisine,1380
2022-11,4,25,76,5,Cuisson,Casserole,1380
2022-11,6,5,76,1,Ustensiles de base,Spatule,1380
2022-11,6,15,76,9,Bar et vin,Seau à glace,1380
2022-5,1,3,44,8,Mesure et minuterie,Cuillère à mesurer,1381
2022-5,8,3,44,4,Vaisselle,Verre,1381
2022-5,5,20,44,7,Couteaux et planches à découper,Couteau à pain,1381
2022-5,5,3,44,1,Ustensiles de base,Fouet,1381
2022-5,10,25,44,5,Cuisson,Casserole,1381
2022-5,10,4,44,10,Linge de cuisine,Serviette de table,1381
2022-5,1,8,44,9,Bar et vin,Verre à vin,1381
2022-5,1,10,44,3,Rangement et organisation,Porte-ustensiles,1381
2022-4,2,2,84,4,Vaisselle,Sous-verre,1382
2022-4,6,3,84,8,Mesure et minuterie,Cuillère à mesurer,1382
2022-4,4,4,84,1,Ustensiles de base,Cuillère en bois,1382
2022-4,10,20,84,8,Mesure et minuterie,Balance de cuisine,1382
2022-3,6,20,96,5,Cuisson,Plat de cuisson,1383
2022-3,1,25,96,7,Couteaux et planches à découper,Couteau de chef,1383
2022-3,8,18,96,7,Couteaux et planches à découper,Planche à découper en bois,1383
2022-12,8,20,47,5,Cuisson,Plat de cuisson,1384
2022-4,9,5,96,10,Linge de cuisine,Torchon,1385
2022-4,3,8,96,8,Mesure et minuterie,Thermomètre de cuisine,1385
2022-4,8,30,96,2,Appareils électroménagers,Bouilloire,1385
2022-8,2,5,91,4,Vaisselle,Bol,1386
2022-8,8,5,91,4,Vaisselle,Bol,1386
2022-8,10,12,91,9,Bar et vin,Tire-bouchon,1386
2022-8,6,6,91,1,Ustensiles de base,Pince de cuisine,1386
2022-8,6,8,91,8,Mesure et minuterie,Thermomètre de cuisine,1386
2022-8,6,3,91,4,Vaisselle,Verre,1386
2022-5,4,8,87,4,Vaisselle,Assiette,1387
2022-5,3,12,87,3,Rangement et organisation,Pot à couverts,1387
2022-5,2,5,87,10,Linge de cuisine,Torchon,1387
2022-5,8,4,87,1,Ustensiles de base,Cuillère en bois,1387
2022-3,8,20,97,5,Cuisson,Plat de cuisson,1388
2022-3,9,12,97,6,Pâtisserie,Plaque à biscuits,1388
2022-3,6,4,97,1,Ustensiles de base,Cuillère en bois,1388
2022-3,9,10,97,6,Pâtisserie,Rouleau à pâtisserie,1388
2022-3,7,25,97,5,Cuisson,Casserole,1388
2022-3,9,20,97,8,Mesure et minuterie,Balance de cuisine,1388
2022-7,4,5,96,1,Ustensiles de base,Spatule,1389
2022-7,7,4,96,10,Linge de cuisine,Serviette de table,1389
2022-7,3,15,96,9,Bar et vin,Seau à glace,1389
2022-7,1,20,96,8,Mesure et minuterie,Balance de cuisine,1389
2022-7,7,6,96,10,Linge de cuisine,Manique,1389
2022-11,4,7,12,10,Linge de cuisine,Gant de cuisine,1390
2022-11,10,25,12,2,Appareils électroménagers,Grille-pain,1390
2022-11,10,25,12,5,Cuisson,Casserole,1390
2022-11,3,5,12,6,Pâtisserie,Pinceau à pâtisserie,1390
2022-11,2,15,12,3,Rangement et organisation,Boîte à pain,1390
2022-11,1,10,12,3,Rangement et organisation,Porte-ustensiles,1390
2022-5,3,5,80,10,Linge de cuisine,Torchon,1391
2022-5,4,30,80,5,Cuisson,Poêle,1391
2022-5,8,25,80,7,Couteaux et planches à découper,Couteau de chef,1391
2022-5,1,6,80,1,Ustensiles de base,Pince de cuisine,1391
2022-2,7,25,104,2,Appareils électroménagers,Grille-pain,1392
2022-2,7,10,104,9,Bar et vin,Ouvre-bouteille,1392
2022-2,6,2,104,4,Vaisselle,Sous-verre,1392
2022-9,6,45,33,2,Appareils électroménagers,Machine à café,1393
2022-9,7,30,33,5,Cuisson,Poêle,1393
2022-9,2,8,33,9,Bar et vin,Verre à vin,1393
2022-9,2,20,33,3,Rangement et organisation,Rack à épices,1393
2022-9,10,50,33,2,Appareils électroménagers,Robot culinaire,1393
2022-9,8,15,33,7,Couteaux et planches à découper,Couteau d'office,1393
2022-9,4,4,33,4,Vaisselle,Tasse,1393
2022-9,7,3,33,1,Ustensiles de base,Fouet,1393
2022-12,10,10,74,1,Ustensiles de base,Presse-ail,1394
2022-12,5,10,74,3,Rangement et organisation,Porte-ustensiles,1394
2022-12,5,7,74,8,Mesure et minuterie,Minuteur,1394
2022-12,10,20,74,5,Cuisson,Plat de cuisson,1394
2022-12,5,30,74,2,Appareils électroménagers,Bouilloire,1394
2022-12,5,10,74,7,Couteaux et planches à découper,Planche à découper en plastique,1394
2022-9,3,18,66,7,Couteaux et planches à découper,Planche à découper en bois,1395
2022-9,2,5,66,10,Linge de cuisine,Torchon,1395
2022-9,8,5,66,4,Vaisselle,Bol,1395
2022-9,5,5,66,6,Pâtisserie,Pinceau à pâtisserie,1395
2022-9,9,5,66,1,Ustensiles de base,Spatule,1395
2022-1,10,15,49,9,Bar et vin,Seau à glace,1396
2022-1,4,10,49,10,Linge de cuisine,Tablier,1396
2022-1,6,40,49,2,Appareils électroménagers,Mixeur,1396
2022-1,10,45,49,2,Appareils électroménagers,Machine à café,1396
2022-1,8,3,49,8,Mesure et minuterie,Cuillère à mesurer,1396
2022-2,7,4,47,1,Ustensiles de base,Cuillère en bois,1397
2022-2,8,10,47,1,Ustensiles de base,Presse-ail,1397
2022-2,6,25,47,2,Appareils électroménagers,Grille-pain,1397
2022-2,8,5,47,10,Linge de cuisine,Torchon,1397
2022-2,10,15,47,6,Pâtisserie,Moule à gâteau,1397
2022-2,1,4,47,10,Linge de cuisine,Serviette de table,1397
2022-9,4,10,30,3,Rangement et organisation,Boîte à thé,1398
2022-9,8,7,30,10,Linge de cuisine,Gant de cuisine,1398
2022-9,7,5,30,4,Vaisselle,Bol,1398
2022-9,1,15,30,6,Pâtisserie,Moule à gâteau,1398
2022-9,2,10,30,7,Couteaux et planches à découper,Planche à découper en plastique,1398
2022-9,5,4,30,4,Vaisselle,Tasse,1398
2022-9,7,50,30,2,Appareils électroménagers,Robot culinaire,1398
2022-8,7,50,57,2,Appareils électroménagers,Robot culinaire,1399
2022-8,9,25,57,7,Couteaux et planches à découper,Couteau de chef,1399
2022-8,3,3,57,1,Ustensiles de base,Fouet,1399
2022-8,1,3,57,1,Ustensiles de base,Fouet,1399
2022-8,4,20,57,3,Rangement et organisation,Rack à épices,1399
2022-8,8,10,57,7,Couteaux et planches à découper,Planche à découper en plastique,1399
2022-8,4,5,57,6,Pâtisserie,Pinceau à pâtisserie,1399
2022-12,5,20,46,5,Cuisson,Plat de cuisson,1400
2022-12,6,15,46,6,Pâtisserie,Moule à gâteau,1400
2022-12,1,8,46,9,Bar et vin,Verre à vin,1400
2022-5,5,20,44,3,Rangement et organisation,Rack à épices,1401
2022-5,6,8,44,9,Bar et vin,Verre à vin,1401
2022-1,2,7,106,8,Mesure et minuterie,Minuteur,1402
2022-1,8,25,106,7,Couteaux et planches à découper,Couteau de chef,1402
2022-1,6,25,106,2,Appareils électroménagers,Grille-pain,1402
2022-1,9,25,106,2,Appareils électroménagers,Grille-pain,1402
2022-1,9,10,106,10,Linge de cuisine,Tablier,1402
2022-1,4,15,106,6,Pâtisserie,Moule à gâteau,1402
2022-6,8,20,55,5,Cuisson,Plat de cuisson,1403
2022-6,5,15,55,9,Bar et vin,Seau à glace,1403
2022-6,8,12,55,9,Bar et vin,Tire-bouchon,1403
2022-6,6,4,55,10,Linge de cuisine,Serviette de table,1403
2022-6,7,5,55,10,Linge de cuisine,Torchon,1403
2022-6,1,8,55,9,Bar et vin,Verre à vin,1403
2022-6,8,15,55,3,Rangement et organisation,Boîte à pain,1403
2022-6,1,45,55,2,Appareils électroménagers,Machine à café,1403
2022-9,10,10,97,6,Pâtisserie,Rouleau à pâtisserie,1404
2022-9,2,40,97,2,Appareils électroménagers,Mixeur,1404
2022-9,2,6,97,10,Linge de cuisine,Manique,1404
2022-9,10,10,97,1,Ustensiles de base,Presse-ail,1404
2022-9,9,3,97,1,Ustensiles de base,Fouet,1404
2022-9,5,5,97,8,Mesure et minuterie,Tasse à mesurer,1404
2022-9,4,20,97,6,Pâtisserie,Fouet électrique,1404
2022-10,9,10,66,3,Rangement et organisation,Boîte à thé,1405
2022-10,7,10,66,6,Pâtisserie,Rouleau à pâtisserie,1405
2022-10,5,7,66,8,Mesure et minuterie,Minuteur,1405
2022-10,9,15,66,9,Bar et vin,Seau à glace,1405
2022-10,3,3,66,1,Ustensiles de base,Fouet,1405
2022-10,3,25,66,7,Couteaux et planches à découper,Couteau de chef,1405
2022-10,7,6,5,1,Ustensiles de base,Pince de cuisine,1406
2022-10,5,4,5,1,Ustensiles de base,Cuillère en bois,1406
2022-10,9,35,5,5,Cuisson,Marmite,1406
2022-10,10,7,5,8,Mesure et minuterie,Minuteur,1406
2022-10,5,20,5,5,Cuisson,Plat de cuisson,1406
2022-9,1,25,12,5,Cuisson,Casserole,1407
2022-9,6,20,12,8,Mesure et minuterie,Balance de cuisine,1407
2022-9,9,15,12,9,Bar et vin,Seau à glace,1407
2022-9,6,8,12,9,Bar et vin,Verre à vin,1407
2022-9,4,50,12,2,Appareils électroménagers,Robot culinaire,1407
2022-9,4,15,12,3,Rangement et organisation,Boîte à pain,1407
2022-9,3,5,12,4,Vaisselle,Bol,1407
2022-9,6,8,12,4,Vaisselle,Assiette,1407
2022-4,6,6,70,1,Ustensiles de base,Pince de cuisine,1408
2022-4,8,12,70,3,Rangement et organisation,Pot à couverts,1408
2022-4,6,4,70,1,Ustensiles de base,Cuillère en bois,1408
2022-4,7,20,70,7,Couteaux et planches à découper,Couteau à pain,1408
2022-12,6,12,69,6,Pâtisserie,Plaque à biscuits,1409
2022-12,8,5,69,6,Pâtisserie,Pinceau à pâtisserie,1409
2022-12,10,10,69,9,Bar et vin,Ouvre-bouteille,1409
2022-12,2,15,69,9,Bar et vin,Seau à glace,1409
2022-10,9,7,15,8,Mesure et minuterie,Minuteur,1410
2022-10,5,20,15,3,Rangement et organisation,Rack à épices,1410
2022-10,8,35,15,5,Cuisson,Marmite,1410
2022-10,10,5,15,1,Ustensiles de base,Spatule,1410
2022-10,9,40,15,2,Appareils électroménagers,Mixeur,1410
2022-10,4,15,15,9,Bar et vin,Seau à glace,1410
2022-10,7,30,15,2,Appareils électroménagers,Bouilloire,1410
2022-5,7,20,30,3,Rangement et organisation,Rack à épices,1411
2022-5,7,8,30,9,Bar et vin,Verre à vin,1411
2022-1,5,8,4,4,Vaisselle,Assiette,1412
2022-1,2,10,4,1,Ustensiles de base,Presse-ail,1412
2022-1,4,10,4,7,Couteaux et planches à découper,Planche à découper en plastique,1412
2022-1,2,15,4,9,Bar et vin,Seau à glace,1412
2022-1,6,20,4,8,Mesure et minuterie,Balance de cuisine,1412
2022-9,8,10,53,3,Rangement et organisation,Porte-ustensiles,1413
2022-9,1,6,53,1,Ustensiles de base,Pince de cuisine,1413
2022-3,4,5,7,4,Vaisselle,Bol,1414
2022-3,2,10,7,9,Bar et vin,Ouvre-bouteille,1414
2022-6,10,4,31,4,Vaisselle,Tasse,1415
2022-6,10,20,31,5,Cuisson,Plat de cuisson,1415
2022-6,2,5,31,1,Ustensiles de base,Spatule,1415
2022-6,3,5,31,1,Ustensiles de base,Spatule,1415
2022-6,5,20,31,3,Rangement et organisation,Rack à épices,1415
2022-6,8,40,31,2,Appareils électroménagers,Mixeur,1415
2022-6,1,15,31,9,Bar et vin,Seau à glace,1415
2022-6,6,10,31,9,Bar et vin,Ouvre-bouteille,1415
2022-8,10,8,73,8,Mesure et minuterie,Thermomètre de cuisine,1416
2022-8,6,5,73,10,Linge de cuisine,Torchon,1416
2022-6,6,20,44,8,Mesure et minuterie,Balance de cuisine,1417
2022-6,9,7,44,8,Mesure et minuterie,Minuteur,1417
2022-6,9,35,44,5,Cuisson,Marmite,1417
2022-6,1,45,44,2,Appareils électroménagers,Machine à café,1417
2022-6,9,6,44,1,Ustensiles de base,Pince de cuisine,1417
2022-6,3,40,44,5,Cuisson,Grill,1417
2022-10,1,6,19,10,Linge de cuisine,Manique,1418
2022-10,1,25,19,7,Couteaux et planches à découper,Couteau de chef,1418
2022-10,3,10,19,3,Rangement et organisation,Porte-ustensiles,1418
2022-10,10,3,19,4,Vaisselle,Verre,1418
2022-4,10,40,76,2,Appareils électroménagers,Mixeur,1419
2022-4,3,6,76,1,Ustensiles de base,Pince de cuisine,1419
2022-4,1,3,76,8,Mesure et minuterie,Cuillère à mesurer,1419
2022-4,10,5,76,8,Mesure et minuterie,Tasse à mesurer,1419
2022-4,6,2,16,4,Vaisselle,Sous-verre,1420
2022-4,5,12,16,6,Pâtisserie,Plaque à biscuits,1420
2022-4,2,40,16,2,Appareils électroménagers,Mixeur,1420
2022-10,6,20,8,9,Bar et vin,Décanteur,1421
2022-10,7,10,8,7,Couteaux et planches à découper,Planche à découper en plastique,1421
2022-10,10,3,8,8,Mesure et minuterie,Cuillère à mesurer,1421
2022-10,10,20,8,3,Rangement et organisation,Rack à épices,1421
2022-10,6,6,8,10,Linge de cuisine,Manique,1421
2022-10,4,45,8,2,Appareils électroménagers,Machine à café,1422
2022-10,6,20,8,7,Couteaux et planches à découper,Couteau à pain,1422
2022-10,7,8,8,9,Bar et vin,Verre à vin,1422
2022-10,2,25,8,5,Cuisson,Casserole,1422
2022-10,2,20,8,5,Cuisson,Plat de cuisson,1422
2022-10,8,8,8,4,Vaisselle,Assiette,1422
2022-1,9,8,37,4,Vaisselle,Assiette,1423
2022-1,4,7,37,8,Mesure et minuterie,Minuteur,1423
2022-1,4,20,37,8,Mesure et minuterie,Balance de cuisine,1423
2022-1,4,20,37,8,Mesure et minuterie,Balance de cuisine,1423
2022-1,10,45,37,2,Appareils électroménagers,Machine à café,1423
2022-1,3,10,37,10,Linge de cuisine,Tablier,1423
2022-1,2,18,37,7,Couteaux et planches à découper,Planche à découper en bois,1423
2022-1,2,7,37,8,Mesure et minuterie,Minuteur,1423
2022-12,4,25,67,2,Appareils électroménagers,Grille-pain,1424
2022-12,3,4,67,4,Vaisselle,Tasse,1424
2022-12,2,20,67,5,Cuisson,Plat de cuisson,1424
2022-12,2,30,67,2,Appareils électroménagers,Bouilloire,1424
2022-12,9,40,67,5,Cuisson,Grill,1424
2022-12,4,20,67,8,Mesure et minuterie,Balance de cuisine,1424
2022-6,6,5,81,1,Ustensiles de base,Spatule,1425
2022-6,7,4,81,4,Vaisselle,Tasse,1425
2022-6,10,25,81,2,Appareils électroménagers,Grille-pain,1425
2022-6,2,4,81,4,Vaisselle,Tasse,1425
2022-11,5,5,70,10,Linge de cuisine,Torchon,1426
2022-11,5,15,70,6,Pâtisserie,Moule à gâteau,1426
2022-11,3,8,70,9,Bar et vin,Verre à vin,1426
2022-11,8,10,70,9,Bar et vin,Ouvre-bouteille,1426
2022-11,9,20,70,8,Mesure et minuterie,Balance de cuisine,1426
2022-11,8,25,70,7,Couteaux et planches à découper,Couteau de chef,1426
2022-11,8,25,70,7,Couteaux et planches à découper,Couteau de chef,1426
2022-11,1,30,70,2,Appareils électroménagers,Bouilloire,1426
2022-7,8,25,61,5,Cuisson,Casserole,1427
2022-7,6,3,61,1,Ustensiles de base,Fouet,1427
2022-7,3,10,61,6,Pâtisserie,Rouleau à pâtisserie,1427
2022-7,1,20,61,6,Pâtisserie,Fouet électrique,1427
2022-7,5,40,61,2,Appareils électroménagers,Mixeur,1427
2022-7,4,5,61,8,Mesure et minuterie,Tasse à mesurer,1427
2022-7,9,3,61,1,Ustensiles de base,Fouet,1427
2022-7,1,40,61,2,Appareils électroménagers,Mixeur,1427
2022-2,9,45,74,2,Appareils électroménagers,Machine à café,1428
2022-2,1,10,74,1,Ustensiles de base,Presse-ail,1428
2022-2,8,40,74,5,Cuisson,Grill,1428
2022-2,8,20,74,6,Pâtisserie,Fouet électrique,1428
2022-2,1,35,74,5,Cuisson,Marmite,1428
2022-2,9,6,74,10,Linge de cuisine,Manique,1428
2022-2,5,5,74,8,Mesure et minuterie,Tasse à mesurer,1428
2022-2,2,40,74,2,Appareils électroménagers,Mixeur,1428
2022-2,8,8,51,9,Bar et vin,Verre à vin,1429
2022-2,4,10,51,7,Couteaux et planches à découper,Planche à découper en plastique,1429
2022-2,8,25,51,7,Couteaux et planches à découper,Couteau de chef,1429
2022-2,10,20,51,3,Rangement et organisation,Rack à épices,1429
2022-2,8,10,51,1,Ustensiles de base,Presse-ail,1429
2022-10,7,3,30,8,Mesure et minuterie,Cuillère à mesurer,1430
2022-10,7,8,30,4,Vaisselle,Assiette,1430
2022-6,6,4,73,1,Ustensiles de base,Cuillère en bois,1431
2022-6,9,25,73,5,Cuisson,Casserole,1431
2022-6,7,8,73,9,Bar et vin,Verre à vin,1431
2022-11,8,20,106,7,Couteaux et planches à découper,Couteau à pain,1432
2022-11,1,6,106,10,Linge de cuisine,Manique,1432
2022-11,9,12,106,6,Pâtisserie,Plaque à biscuits,1432
2022-11,1,35,106,5,Cuisson,Marmite,1432
2022-11,7,8,106,8,Mesure et minuterie,Thermomètre de cuisine,1432
2022-10,4,40,62,5,Cuisson,Grill,1433
2022-11,1,50,92,2,Appareils électroménagers,Robot culinaire,1434
2022-11,10,25,92,5,Cuisson,Casserole,1434
2022-11,2,10,92,10,Linge de cuisine,Tablier,1434
2022-11,6,12,92,9,Bar et vin,Tire-bouchon,1434
2022-11,4,18,92,7,Couteaux et planches à découper,Planche à découper en bois,1434
2022-11,10,4,92,10,Linge de cuisine,Serviette de table,1434
2022-11,2,5,92,6,Pâtisserie,Pinceau à pâtisserie,1434
2022-11,7,8,92,4,Vaisselle,Assiette,1434
2022-1,6,20,22,9,Bar et vin,Décanteur,1435
2022-12,2,10,40,3,Rangement et organisation,Porte-ustensiles,1436
2022-12,2,25,40,2,Appareils électroménagers,Grille-pain,1436
2022-12,8,20,40,9,Bar et vin,Décanteur,1436
2022-12,1,30,40,2,Appareils électroménagers,Bouilloire,1436
2022-12,10,3,95,4,Vaisselle,Verre,1437
2022-12,2,10,95,1,Ustensiles de base,Presse-ail,1437
2022-12,1,35,95,5,Cuisson,Marmite,1437
2022-12,10,20,95,6,Pâtisserie,Fouet électrique,1437
2022-3,9,15,28,3,Rangement et organisation,Boîte à pain,1438
2022-3,6,7,28,10,Linge de cuisine,Gant de cuisine,1438
2022-3,7,20,28,8,Mesure et minuterie,Balance de cuisine,1438
2022-3,2,4,28,10,Linge de cuisine,Serviette de table,1438
2022-3,5,5,28,8,Mesure et minuterie,Tasse à mesurer,1438
2022-12,8,15,71,9,Bar et vin,Seau à glace,1439
2022-4,1,20,21,3,Rangement et organisation,Rack à épices,1440
2022-7,3,30,5,5,Cuisson,Poêle,1441
2022-7,1,15,5,7,Couteaux et planches à découper,Couteau d'office,1441
2022-12,3,30,41,2,Appareils électroménagers,Bouilloire,1442
2022-12,6,30,41,2,Appareils électroménagers,Bouilloire,1442
2022-12,5,2,41,4,Vaisselle,Sous-verre,1442
2022-12,1,20,41,7,Couteaux et planches à découper,Couteau à pain,1442
2022-12,2,20,41,7,Couteaux et planches à découper,Couteau à pain,1442
2022-12,6,2,41,4,Vaisselle,Sous-verre,1442
